timestamp_ms,pupilDiameter_px_L_M,pupilUndistortedDiameter_px_L_M,pupilPhysicalDiameter_mm_L_M,pupilWidth_px_L_M,pupilHeight_px_L_M,pupilAxisRatio_L_M,pupilCenterX_px_L_M,pupilCenterY_px_L_M,pupilAngle_deg_L_M,pupilCircumference_px_L_M,pupilConfidence_L_M,pupilOutlineConfidence_L_M,BRISQUEFullImage_L_M,BRISQUEPDROI_L_M,trial,message,cameraTemperature_c_M,cameraTemperature_c_S
1766050061965,34.3638,-1,-1,34.0491,34.3638,1.00924,175.748,80.7823,96.4813,107.463,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050061990,34.5716,-1,-1,33.4275,34.5716,1.03423,175.622,80.655,113.301,106.82,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050062015,34.4421,-1,-1,33.8639,34.4421,1.01707,175.446,80.6403,110.816,107.297,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050062040,34.4166,-1,-1,33.0795,34.4166,1.04042,175.582,80.5469,121.023,106.033,0.878788,0.878788,-1,-1,3,ts_5027.6436,51,0
1766050062065,34.576,-1,-1,33.0242,34.576,1.04699,175.587,80.5659,116.779,106.2,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050062090,34.571,-1,-1,33.377,34.571,1.03577,175.631,80.5582,110.241,106.741,0.882353,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050062115,34.5425,-1,-1,33.3684,34.5425,1.03519,175.757,80.5471,100.759,106.682,0.878788,0.878788,-1,-1,3,ts_5027.6436,51,0
1766050062140,34.5868,-1,-1,33.2522,34.5868,1.04014,176.129,80.5598,117.268,106.572,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050062165,34.4148,-1,-1,33.4836,34.4148,1.02781,175.891,80.6509,106.016,106.66,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062190,34.4227,-1,-1,33.4517,34.4227,1.02903,175.701,80.5132,115.156,106.622,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062215,34.6743,-1,-1,32.3677,34.6743,1.07126,175.586,79.9877,97.6624,105.341,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062240,34.465,-1,-1,33.417,34.465,1.03136,175.603,80.4687,101.964,106.635,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050062264,34.5915,-1,-1,33.5509,34.5915,1.03102,175.932,80.5173,104.165,107.044,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062289,34.7006,-1,-1,33.231,34.7006,1.04422,176.138,80.4421,111.707,106.719,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050062314,34.5189,-1,-1,33.3204,34.5189,1.03597,176.04,80.4601,113.972,106.57,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062339,34.5655,-1,-1,33.3625,34.5655,1.03606,175.725,80.3995,101.786,106.709,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050062364,34.7608,-1,-1,33.3468,34.7608,1.0424,175.52,80.3508,110.216,106.995,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050062389,34.7288,-1,-1,33.6674,34.7288,1.03153,175.454,80.5596,109.895,107.443,0.882353,0.882353,-1,-1,3,ts_5027.6436,51,0
1766050062414,34.8247,-1,-1,33.6518,34.8247,1.03485,175.557,80.6464,110.602,107.57,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050062439,34.895,-1,-1,33.9958,34.895,1.02645,175.632,80.6635,92.5797,108.218,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050062464,34.0899,-1,-1,29.4221,34.0899,1.15865,177.083,78.9848,128.76,99.8992,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050062489,35.3217,-1,-1,33.7642,35.3217,1.04613,175.78,80.5321,109.322,108.534,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050062514,35.2892,-1,-1,34.0932,35.2892,1.03508,175.563,80.4196,115.331,108.994,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062539,35.2034,-1,-1,34.3089,35.2034,1.02607,175.403,80.383,112.843,109.194,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050062564,35.5722,-1,-1,34.2423,35.5722,1.03884,175.544,80.2501,118.968,109.674,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050062589,35.6195,-1,-1,34.3121,35.6195,1.0381,175.58,80.219,117.453,109.858,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050062614,35.4885,-1,-1,34.4033,35.4885,1.03154,175.54,80.2411,116.807,109.792,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062639,35.5608,-1,-1,34.8448,35.5608,1.02055,175.517,80.2331,101.145,110.596,0.882353,0.882353,-1,-1,3,ts_5027.6436,51,0
1766050062664,35.9069,-1,-1,34.8329,35.9069,1.03083,175.357,80.1872,109.973,111.124,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050062689,36.0108,-1,-1,34.6399,36.0108,1.03958,175.203,80.2363,109.338,110.988,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050062714,35.9295,-1,-1,34.811,35.9295,1.03213,175.398,80.275,99.4555,111.126,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050062739,35.8672,-1,-1,34.3192,35.8672,1.04511,175.533,80.2093,105.588,110.262,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062764,36.0847,-1,-1,34.737,36.0847,1.0388,175.772,80.3528,111.38,111.257,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050062789,36.1371,-1,-1,34.8735,36.1371,1.03623,175.751,80.3313,104.757,111.552,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062814,36.1977,-1,-1,34.9024,36.1977,1.03711,175.702,80.3004,106.307,111.693,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062839,36.1632,-1,-1,34.9302,36.1632,1.0353,175.769,80.3014,101.759,111.682,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050062864,36.3366,-1,-1,34.9905,36.3366,1.03847,175.629,80.2654,106.544,112.05,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062888,36.2846,-1,-1,35.0697,36.2846,1.03464,175.6,80.2586,107.682,112.091,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050062913,36.4041,-1,-1,35.1513,36.4041,1.03564,175.546,80.1857,110.392,112.408,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050062938,36.3113,-1,-1,35.37,36.3113,1.02661,175.578,80.1653,108.905,112.602,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050062963,36.4642,-1,-1,35.2381,36.4642,1.03479,175.501,80.2247,106.641,112.638,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050062988,36.6071,-1,-1,35.0953,36.6071,1.04308,175.51,80.1916,111.577,112.642,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063013,36.7372,-1,-1,35.478,36.7372,1.03549,175.483,80.3598,103.178,113.444,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050063038,36.6545,-1,-1,35.7688,36.6545,1.02476,175.481,80.2876,100.891,113.766,0.878788,0.878788,-1,-1,3,ts_5027.6436,51,0
1766050063063,36.8476,-1,-1,35.7353,36.8476,1.03112,175.508,80.4219,109.866,114.02,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063088,36.868,-1,-1,35.7834,36.868,1.03031,175.546,80.3733,110.192,114.127,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063113,36.5653,-1,-1,36.083,36.5653,1.01336,175.531,80.3665,107.987,114.117,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063138,36.8897,-1,-1,36.0113,36.8897,1.02439,175.59,80.4125,113.033,114.517,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050063163,37.237,-1,-1,35.9021,37.237,1.03718,175.454,80.213,113.481,114.896,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050063188,36.7636,-1,-1,34.7425,36.7636,1.05817,176.033,80.0889,139.782,112.344,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063213,37.1527,-1,-1,35.8353,37.1527,1.03676,175.438,80.1443,100.547,114.659,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050063238,37.1299,-1,-1,35.5006,37.1299,1.0459,175.448,80.0551,95.613,114.102,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063263,37.204,-1,-1,35.9989,37.204,1.03348,175.663,80.3039,107.536,114.995,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050063288,36.9785,-1,-1,36.2197,36.9785,1.02095,176.179,80.7699,110.753,114.982,0.90625,0.90625,-1,-1,3,ts_5027.6436,51,0
1766050063313,37.2828,-1,-1,36.4767,37.2828,1.0221,175.83,80.742,91.328,115.865,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050063338,37.6925,-1,-1,36.3827,37.6925,1.036,175.654,80.7377,102.139,116.366,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050063363,37.5049,-1,-1,36.4844,37.5049,1.02797,175.371,80.5228,116.397,116.228,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063388,37.5505,-1,-1,36.5193,37.5505,1.02824,175.537,80.552,115.311,116.354,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063413,37.78,-1,-1,36.6879,37.78,1.02977,175.73,80.7194,88.1673,116.98,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063438,37.4135,-1,-1,36.3995,37.4135,1.02786,176.103,80.6368,120.052,115.951,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050063463,37.7867,-1,-1,36.4959,37.7867,1.03537,175.994,80.5883,122.786,116.692,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063488,38.3949,-1,-1,37.4635,38.3949,1.02486,175.576,81.0016,174.158,119.163,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050063512,37.6987,-1,-1,37.1889,37.6987,1.01371,175.545,80.4544,103.484,117.635,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050063537,37.9496,-1,-1,37.258,37.9496,1.01856,175.286,80.4324,105.016,118.138,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063562,37.8001,-1,-1,37.1748,37.8001,1.01682,175.353,80.4081,122.452,117.772,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063587,37.9778,-1,-1,37.2238,37.9778,1.02025,175.488,80.4375,109.247,118.129,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063612,37.9932,-1,-1,37.0643,37.9932,1.02506,175.65,80.4071,117.325,117.905,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050063637,38.1004,-1,-1,37.1858,38.1004,1.02459,175.606,80.4743,92.9881,118.264,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063662,37.9784,-1,-1,37.3311,37.9784,1.01734,175.382,80.4411,108.233,118.298,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063687,38.1815,-1,-1,37.0918,38.1815,1.02938,175.427,80.3017,106.297,118.245,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063712,37.8572,-1,-1,37.4622,37.8572,1.01055,175.379,80.3255,85.7114,118.312,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063737,37.9013,-1,-1,37.1776,37.9013,1.01947,175.66,80.3293,109.636,117.936,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063762,38.1867,-1,-1,37.5271,38.1867,1.01758,175.55,80.3421,80.3595,118.933,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050063787,38.2822,-1,-1,37.5727,38.2822,1.01888,175.383,80.5042,81.1217,119.155,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063812,38.3842,-1,-1,37.4894,38.3842,1.02387,175.443,80.3873,72.1978,119.186,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063837,38.1774,-1,-1,37.4841,38.1774,1.0185,175.348,80.3875,83.2464,118.851,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050063862,38.4509,-1,-1,37.3892,38.4509,1.0284,175.384,80.4464,76.6823,119.135,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050063887,39.1161,-1,-1,37.2715,39.1161,1.04949,175.187,80.7591,62.0105,120.007,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050063912,38.2097,-1,-1,37.0829,38.2097,1.03039,175.824,80.4969,112.395,118.276,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050063937,38.5454,-1,-1,37.6986,38.5454,1.02246,175.575,80.9433,43.8132,119.767,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050063962,38.0745,-1,-1,37.6541,38.0745,1.01116,175.626,80.7038,72.9682,118.955,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050063987,39.0247,-1,-1,37.491,39.0247,1.04091,175.566,80.8641,58.9622,120.203,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064012,39.152,-1,-1,37.5379,39.152,1.043,175.612,80.7847,53.299,120.478,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064037,39.7016,-1,-1,38.1943,39.7016,1.03947,175.598,81.2463,11.8455,122.37,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050064062,38.4955,-1,-1,37.8451,38.4955,1.01719,175.648,80.46,100.31,119.918,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050064087,39.285,-1,-1,37.7435,39.285,1.04084,175.463,80.8989,41.4696,121.008,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050064112,38.6062,-1,-1,37.8652,38.6062,1.01957,175.658,80.5875,55.4628,120.124,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064136,38.6742,-1,-1,38.0571,38.6742,1.01622,175.597,80.6381,42.6927,120.531,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050064161,39.0632,-1,-1,38.036,39.0632,1.02701,175.553,80.5681,65.0138,121.112,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064186,38.8525,-1,-1,37.9651,38.8525,1.02337,175.642,80.6572,68.9678,120.669,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050064211,38.952,-1,-1,38.0405,38.952,1.02396,175.606,80.6464,65.1886,120.944,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064236,39.1308,-1,-1,38.2421,39.1308,1.02324,175.532,80.8398,33.2837,121.541,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064261,39.3921,-1,-1,38.445,39.3921,1.02463,175.555,80.9919,46.5383,122.271,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064286,39.3155,-1,-1,38.4074,39.3155,1.02364,175.941,81.131,45.1952,122.091,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064311,39.3026,-1,-1,38.5641,39.3026,1.01915,176.059,81.0868,49.7454,122.315,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050064336,39.4881,-1,-1,38.4411,39.4881,1.02724,176.098,81.0255,44.5422,122.416,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064361,39.2693,-1,-1,38.6568,39.2693,1.01584,175.916,80.9922,53.1746,122.408,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064386,39.4779,-1,-1,38.6649,39.4779,1.02103,175.848,80.8292,50.2703,122.75,0.90625,0.90625,-1,-1,3,ts_5027.6436,51,0
1766050064411,39.5514,-1,-1,38.8069,39.5514,1.01918,175.697,80.9876,51.2933,123.088,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050064436,39.3033,-1,-1,38.7011,39.3033,1.01556,175.816,81.0507,50.6794,122.531,0.90625,0.90625,-1,-1,3,ts_5027.6436,51,0
1766050064461,39.3525,-1,-1,38.435,39.3525,1.02387,175.744,80.9762,48.087,122.192,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064486,39.8126,-1,-1,38.5184,39.8126,1.0336,175.566,80.8119,47.6077,123.05,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064511,39.6616,-1,-1,38.6933,39.6616,1.02502,175.687,80.7216,50.8725,123.084,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050064536,39.2985,-1,-1,38.7542,39.2985,1.01404,175.719,80.8429,58.3758,122.606,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064561,39.9093,-1,-1,38.4476,39.9093,1.03802,175.388,81.0296,44.4785,123.093,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064586,39.6254,-1,-1,38.8596,39.6254,1.01971,175.379,81.2042,44.8158,123.287,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064611,39.6325,-1,-1,38.817,39.6325,1.02101,175.443,81.235,48.9639,123.232,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064636,39.7417,-1,-1,39.0676,39.7417,1.01726,175.477,81.238,41.8399,123.796,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050064661,39.6853,-1,-1,38.8414,39.6853,1.02172,175.504,81.2519,45.1729,123.353,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064686,39.7249,-1,-1,38.8183,39.7249,1.02335,175.572,81.1741,55.7376,123.38,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064711,39.6573,-1,-1,38.8501,39.6573,1.02078,175.543,81.3337,55.527,123.322,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064736,39.631,-1,-1,39.1699,39.631,1.01177,175.637,81.3482,29.0682,123.781,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050064760,39.6417,-1,-1,38.9849,39.6417,1.01685,175.456,81.1688,46.1635,123.509,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064785,39.8035,-1,-1,38.676,39.8035,1.02915,175.346,81.0622,44.1989,123.282,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050064810,39.2949,-1,-1,38.8348,39.2949,1.01185,175.498,80.8914,34.5448,122.727,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064835,39.5032,-1,-1,39.1037,39.5032,1.01021,175.548,80.7293,57.225,123.476,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064860,39.5707,-1,-1,38.9302,39.5707,1.01645,175.467,80.6559,42.1956,123.311,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050064885,39.5247,-1,-1,38.9167,39.5247,1.01562,175.487,80.7079,74.9825,123.217,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050064910,39.4184,-1,-1,39.0051,39.4184,1.0106,175.418,80.7292,58.8468,123.188,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064935,39.3106,-1,-1,38.9845,39.3106,1.00836,175.343,80.7236,58.0399,122.986,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050064960,39.5782,-1,-1,38.895,39.5782,1.01756,175.284,80.8621,38.3768,123.268,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050064985,39.2812,-1,-1,39.1565,39.2812,1.00318,175.463,80.811,74.0521,123.21,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065010,39.6973,-1,-1,39.1826,39.6973,1.01314,175.541,80.8329,34.0258,123.906,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065035,39.6219,-1,-1,38.9861,39.6219,1.01631,175.652,80.9234,48.9101,123.479,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050065060,39.6747,-1,-1,38.9167,39.6747,1.01948,175.746,80.9305,41.7129,123.454,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065085,39.561,-1,-1,38.7927,39.561,1.01981,175.566,80.9802,45.8576,123.081,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065110,39.4133,-1,-1,38.6789,39.4133,1.01899,175.573,80.967,29.734,122.67,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050065135,39.3616,-1,-1,38.8478,39.3616,1.01323,175.417,80.8218,35.685,122.852,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065160,39.7137,-1,-1,38.7498,39.7137,1.02488,175.442,80.7898,49.2488,123.255,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050065185,39.5284,-1,-1,38.7175,39.5284,1.02094,175.521,80.8921,59.7971,122.912,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050065210,39.3764,-1,-1,38.5727,39.3764,1.02084,175.504,80.9394,40.0138,122.445,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065235,39.3771,-1,-1,38.3777,39.3771,1.02604,175.458,80.857,45.8599,122.142,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065260,39.1986,-1,-1,38.2487,39.1986,1.02484,175.485,80.8872,29.1712,121.658,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050065285,39.2473,-1,-1,38.4173,39.2473,1.02161,175.52,80.8993,40.6826,121.999,0.909091,0.909091,-1,-1,3,ts_5027.6436,51,0
1766050065310,39.2273,-1,-1,38.2464,39.2273,1.02565,175.624,80.9891,41.7446,121.7,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065335,39.1097,-1,-1,38.1546,39.1097,1.02503,175.686,81.0287,34.9434,121.371,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065360,39.182,-1,-1,38.2402,39.182,1.02463,175.671,80.9838,36.7957,121.619,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065384,39.0368,-1,-1,38.1903,39.0368,1.02216,175.601,80.896,27.8949,121.312,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050065409,39.16,-1,-1,38.0654,39.16,1.02876,175.593,80.9481,35.7175,121.311,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065434,38.6979,-1,-1,38.2426,38.6979,1.01191,175.494,80.9298,51.0246,120.859,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065459,38.9888,-1,-1,37.9366,38.9888,1.02774,175.579,81.0775,23.6188,120.84,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065484,38.9366,-1,-1,38.1369,38.9366,1.02097,175.588,81.1604,35.1357,121.07,0.944444,0.944444,-1,-1,3,ts_5027.6436,51,0
1766050065509,39.052,-1,-1,38.3277,39.052,1.0189,175.462,80.9914,45.7583,121.55,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065534,39.244,-1,-1,38.1596,39.244,1.02842,175.208,81.099,37.9011,121.591,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065559,39.794,-1,-1,38.0648,39.794,1.04543,175.225,80.9562,40.7543,122.315,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065584,38.9954,-1,-1,38.3595,38.9954,1.01658,175.475,81.1124,46.6143,121.511,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065609,39.5343,-1,-1,38.2395,39.5343,1.03386,175.368,81.2651,41.1496,122.175,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065634,39.294,-1,-1,38.3991,39.294,1.02331,175.459,81.2614,38.0242,122.044,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050065659,39.3322,-1,-1,38.3644,39.3322,1.02523,175.199,81.2707,51.5238,122.05,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065684,39.357,-1,-1,38.4776,39.357,1.02286,175.174,81.3908,33.8296,122.266,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050065709,39.3144,-1,-1,38.8464,39.3144,1.01205,175.157,81.4888,13.5097,122.776,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050065734,39.4318,-1,-1,38.5825,39.4318,1.02201,175.237,81.4513,39.5241,122.548,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050065759,39.2934,-1,-1,38.5015,39.2934,1.02057,175.314,81.3974,42.728,122.203,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050065784,39.2705,-1,-1,38.683,39.2705,1.01519,175.435,81.2928,44.0899,122.451,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065809,39.2298,-1,-1,38.4517,39.2298,1.02024,175.339,81.1598,47.875,122.025,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050065834,39.4162,-1,-1,38.4547,39.4162,1.025,175.147,80.8945,52.7668,122.324,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050065859,39.3513,-1,-1,38.4781,39.3513,1.02269,175.107,80.8191,42.785,122.258,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050065884,39.3166,-1,-1,38.3964,39.3166,1.02397,175.214,80.654,36.9419,122.076,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050065909,39.0254,-1,-1,38.5606,39.0254,1.01205,175.402,80.5929,88.1332,121.873,0.911765,0.911765,-1,-1,3,ts_5027.6436,51,0
1766050065934,39.1874,-1,-1,38.6666,39.1874,1.01347,175.365,80.5167,41.9994,122.294,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050065959,39.449,-1,-1,38.2872,39.449,1.03034,175.391,80.641,63.5405,122.115,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050065984,39.1935,-1,-1,38.4637,39.1935,1.01897,175.134,80.6718,41.5571,121.986,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050066009,39.449,-1,-1,38.3657,39.449,1.02823,175.007,80.741,53.5685,122.237,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050066033,39.6122,-1,-1,38.1479,39.6122,1.03839,175.207,80.8238,44.89,122.156,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
1766050066058,39.5476,-1,-1,38.5025,39.5476,1.02714,175.347,80.9587,48.3071,122.606,0.914286,0.914286,-1,-1,3,ts_5027.6436,51,0
1766050066083,39.7499,-1,-1,38.4044,39.7499,1.03503,175.34,81.0944,49.8507,122.774,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050066108,39.694,-1,-1,38.2783,39.694,1.03699,175.481,81.1212,52.901,122.489,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050066133,39.3038,-1,-1,38.3085,39.3038,1.02598,175.54,81.2345,52.9223,121.918,0.941176,0.941176,-1,-1,3,ts_5027.6436,51,0
1766050066158,39.6042,-1,-1,38.1894,39.6042,1.03705,175.496,81.1139,48.9911,122.208,0.942857,0.942857,-1,-1,3,ts_5027.6436,51,0
1766050066183,39.4926,-1,-1,38.4055,39.4926,1.02831,175.477,81.1066,41.0098,122.368,0.939394,0.939394,-1,-1,3,ts_5027.6436,51,0
1766050066208,39.7083,-1,-1,38.2118,39.7083,1.03916,175.371,81.0431,43.4424,122.408,0.916667,0.916667,-1,-1,3,ts_5027.6436,51,0
